Gender,Age,Ever_Married,Family_Size,Profession,Graduated,Work_Experience,Energy_Consumption,Preferred_Renewable,Group
Female,48,Yes,6.0,Engineer,No,5.0,Average,Hydro,B
Female,48,Yes,5.0,Engineer,No,5.0,Average,Hydro,C
Female,52,,4.0,Engineer,No,9.0,Average,Hydro,A
Female,39,Yes,4.0,Engineer,No,8.0,Average,Hydro,B
Female,50,Yes,5.0,Engineer,No,7.0,Average,Hydro,B
Female,33,No,9.0,Engineer,No,1.0,Low,Hydro,D
Female,35,No,1.0,Artist,Yes,,Low,Hydro,B
Male,30,Yes,5.0,Marketing,No,2.0,High,Hydro,D
Female,46,Yes,,Engineer,No,8.0,Average,Hydro,C
Male,36,No,4.0,Marketing,No,0.0,Low,Hydro,A
Male,43,No,1.0,Entertainment,No,0.0,Low,Hydro,A
Male,26,Yes,1.0,Entertainment,No,1.0,Low,Hydro,D
Male,33,Yes,2.0,Executive,No,0.0,Low,Hydro,D
Male,50,Yes,5.0,Entertainment,,,Average,Hydro,C
Female,49,Yes,5.0,Engineer,Yes,1.0,High,Hydro,C
Male,48,Yes,5.0,Engineer,Yes,6.0,Average,Solar,C
Male,31,No,1.0,Artist,Yes,5.0,Low,Hydro,A
Female,38,Yes,2.0,Engineer,No,,Average,Hydro,A
Female,21,No,1.0,Healthcare,No,5.0,Low,Hydro,D
Female,50,Yes,5.0,Entertainment,No,8.0,Average,Hydro,C
Male,23,No,6.0,Healthcare,No,9.0,Low,Hydro,D
Female,21,Yes,2.0,Healthcare,No,0.0,Low,Hydro,D
Male,71,Yes,,Lawyer,No,1.0,Low,Hydro,A
Male,20,No,6.0,Healthcare,No,0.0,Low,Hydro,D
Female,32,,5.0,Engineer,No,7.0,High,Hydro,D
Male,29,Yes,3.0,Engineer,No,0.0,Average,Hydro,A
Male,42,Yes,4.0,Artist,Yes,0.0,Average,Hydro,B
Male,20,No,6.0,Doctor,No,0.0,Low,Hydro,D
Male,36,Yes,6.0,Executive,No,1.0,Low,Hydro,B
Female,42,Yes,6.0,Engineer,No,0.0,High,Hydro,B
Male,18,No,4.0,Healthcare,No,7.0,Low,Hydro,D
Male,25,No,2.0,Homemaker,No,,Low,Hydro,D
Female,30,No,8.0,Engineer,No,10.0,Low,Hydro,D
Female,28,No,9.0,Homemaker,No,9.0,Low,Hydro,D
Male,42,Yes,6.0,Entertainment,Yes,7.0,Low,Hydro,A
Male,38,Yes,4.0,Artist,Yes,1.0,Low,Hydro,A
Male,42,Yes,2.0,Artist,Yes,1.0,Average,Hydro,C
Female,52,Yes,5.0,Engineer,No,,Average,Hydro,B
Female,29,Yes,2.0,Doctor,Yes,0.0,Average,Hydro,A
Male,40,Yes,2.0,Artist,Yes,1.0,Low,Hydro,A
Female,38,No,2.0,Engineer,No,1.0,Low,Hydro,A
Male,37,Yes,4.0,Engineer,Yes,1.0,Average,Hydro,B
Female,65,Yes,1.0,Lawyer,No,1.0,Low,Hydro,A
Male,81,,2.0,Executive,No,,High,Hydro,B
Male,59,,2.0,Engineer,Yes,0.0,Average,Hydro,C
Female,47,Yes,5.0,Artist,Yes,1.0,Average,Hydro,C
Male,57,Yes,3.0,Artist,Yes,0.0,Average,Hydro,C
Male,39,Yes,4.0,Executive,Yes,,High,Hydro,B
Female,32,,2.0,Doctor,,8.0,High,Hydro,D
Male,37,Yes,1.0,Artist,Yes,9.0,Low,Hydro,A
Male,39,No,1.0,Artist,Yes,4.0,Low,Hydro,B
Male,39,Yes,5.0,Doctor,No,1.0,Average,Hydro,A
Male,60,,2.0,Executive,No,7.0,Average,Hydro,B
Female,70,Yes,2.0,Artist,Yes,1.0,Average,Hydro,C
Male,51,Yes,1.0,Executive,Yes,9.0,Low,Hydro,C
Male,48,Yes,3.0,Artist,No,1.0,Low,Hydro,C
Male,43,No,1.0,Entertainment,No,0.0,Low,Hydro,A
Female,29,Yes,2.0,Engineer,No,1.0,Low,Hydro,A
Female,43,Yes,2.0,Entertainment,Yes,0.0,Low,Hydro,A
Male,25,No,1.0,Doctor,No,5.0,Low,Hydro,D
Female,75,Yes,1.0,Lawyer,No,0.0,Low,Hydro,A
Female,22,No,5.0,Healthcare,No,0.0,Low,Hydro,D
Male,86,Yes,1.0,Marketing,No,1.0,Low,Hydro,A
Female,50,Yes,2.0,Entertainment,Yes,1.0,Low,Hydro,A
Male,73,Yes,9.0,Lawyer,No,1.0,High,Hydro,C
Male,87,No,2.0,Lawyer,,1.0,Low,Hydro,A
Male,49,Yes,4.0,Artist,Yes,0.0,Average,Solar,C
Male,46,Yes,5.0,Executive,Yes,1.0,High,Solar,C
Male,73,Yes,2.0,Executive,No,0.0,High,Solar,B
Female,87,Yes,2.0,Lawyer,Yes,1.0,High,Solar,A
Male,53,Yes,4.0,Executive,No,2.0,High,Hydro,C
Male,84,Yes,2.0,Lawyer,Yes,1.0,High,Solar,A
Male,47,Yes,3.0,Executive,Yes,3.0,High,Solar,C
Male,59,Yes,4.0,Executive,No,1.0,High,Solar,C
Male,82,Yes,1.0,Lawyer,No,1.0,Low,Solar,A
Female,71,Yes,2.0,Lawyer,Yes,0.0,High,Solar,C
Male,39,Yes,2.0,Artist,Yes,9.0,Average,Biomass,C
Female,25,No,2.0,Doctor,No,0.0,Low,Solar,D
Male,67,Yes,2.0,Executive,Yes,1.0,High,Solar,C
Female,83,Yes,2.0,Lawyer,Yes,13.0,High,Solar,A
Male,49,Yes,4.0,Executive,No,0.0,High,Solar,C
Female,87,Yes,2.0,Lawyer,No,0.0,High,Solar,A
Male,69,Yes,2.0,Lawyer,No,1.0,Average,Solar,B
Male,40,Yes,2.0,Entertainment,Yes,9.0,Average,Solar,C
Male,87,Yes,2.0,Lawyer,Yes,1.0,High,Solar,C
Male,68,Yes,3.0,Healthcare,Yes,0.0,Average,Solar,C
Female,43,Yes,2.0,Artist,Yes,,Average,Solar,C
Male,67,Yes,5.0,Artist,Yes,0.0,High,Solar,C
Male,80,Yes,1.0,Lawyer,Yes,1.0,Low,Solar,D
Male,65,Yes,1.0,Lawyer,Yes,1.0,Low,Wind,A
Male,29,No,4.0,Doctor,Yes,0.0,Low,Solar,D
Male,60,Yes,3.0,Entertainment,Yes,,Average,Solar,C
Male,72,Yes,2.0,Executive,Yes,1.0,High,Solar,C
Male,57,Yes,1.0,Doctor,Yes,0.0,Low,Solar,B
Male,47,Yes,4.0,Executive,Yes,1.0,High,Solar,C
Male,39,Yes,2.0,Entertainment,No,1.0,Average,Solar,C
Male,62,Yes,2.0,Artist,Yes,0.0,High,Solar,C
Female,81,Yes,1.0,Lawyer,Yes,1.0,Low,Solar,A
Male,65,Yes,2.0,Executive,No,8.0,Average,Solar,C
Male,47,No,2.0,Lawyer,No,,Low,Solar,A
Female,40,Yes,2.0,Artist,Yes,8.0,Average,Solar,B
Female,86,Yes,2.0,Lawyer,No,0.0,High,Solar,A
Male,67,Yes,2.0,Lawyer,Yes,0.0,High,Hydro,B
Female,45,Yes,5.0,Artist,Yes,0.0,Average,Solar,C
Female,27,No,4.0,Healthcare,Yes,1.0,Low,Solar,D
Female,32,No,1.0,Artist,Yes,7.0,Low,Wind,A
Female,41,Yes,2.0,Artist,Yes,3.0,Average,Solar,C
Female,27,Yes,2.0,Healthcare,Yes,6.0,Average,Solar,D
Female,58,Yes,3.0,Artist,No,0.0,Average,Solar,C
Female,61,Yes,5.0,Entertainment,Yes,1.0,Average,Solar,C
Male,52,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
Male,25,No,1.0,Doctor,Yes,8.0,Low,Solar,D
Male,33,No,3.0,Healthcare,Yes,2.0,Low,Solar,D
Male,31,No,,Artist,No,0.0,Low,,D
Male,37,No,1.0,Entertainment,Yes,1.0,Low,Solar,A
Male,38,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
Male,81,Yes,1.0,Lawyer,Yes,0.0,Low,Solar,D
Male,61,Yes,3.0,Executive,Yes,0.0,High,Solar,C
Male,20,No,3.0,Healthcare,No,0.0,Low,Solar,D
Female,48,Yes,4.0,Artist,Yes,8.0,High,Solar,C
Female,43,Yes,2.0,Artist,Yes,8.0,Average,Solar,C
Female,22,No,4.0,Homemaker,No,0.0,Low,Solar,D
Female,63,Yes,4.0,Artist,Yes,1.0,Average,Solar,C
Female,25,No,1.0,Healthcare,Yes,8.0,Low,Hydro,D
Female,73,No,1.0,Lawyer,Yes,1.0,Low,Solar,B
Female,43,Yes,4.0,Artist,No,4.0,Average,Tidal,C
Female,39,Yes,4.0,Doctor,No,1.0,Average,Hydro,B
Female,49,Yes,4.0,Artist,Yes,0.0,Average,Solar,C
Female,83,Yes,2.0,Lawyer,Yes,1.0,High,Solar,A
Male,22,No,6.0,Healthcare,No,9.0,Low,Biomass,D
Female,31,No,2.0,Artist,Yes,2.0,Low,Hydro,A
Female,60,Yes,4.0,Artist,Yes,1.0,High,Solar,C
Male,42,Yes,4.0,Entertainment,Yes,1.0,Average,Wind,B
Male,25,No,4.0,Entertainment,No,7.0,Low,Solar,D
Male,29,No,3.0,Healthcare,Yes,3.0,Low,Solar,D
Male,29,Yes,2.0,Healthcare,Yes,1.0,Low,Solar,D
Male,39,Yes,2.0,Entertainment,Yes,2.0,Average,Solar,C
Male,33,Yes,1.0,Engineer,No,14.0,Low,Solar,D
Male,35,Yes,4.0,Executive,Yes,9.0,High,Solar,B
Male,38,Yes,3.0,Entertainment,No,2.0,Low,Solar,A
Male,59,Yes,2.0,Artist,Yes,1.0,High,Solar,C
Male,67,Yes,2.0,Artist,No,1.0,Average,Solar,B
Male,45,Yes,1.0,Artist,Yes,1.0,Low,Solar,B
Male,70,Yes,2.0,Lawyer,Yes,,High,Solar,B
Male,19,No,4.0,Healthcare,No,5.0,Low,Wind,D
Female,23,No,4.0,Healthcare,No,0.0,Low,Solar,D
Male,22,No,4.0,Healthcare,No,1.0,Low,Not Interested,D
Female,23,No,4.0,Healthcare,Yes,1.0,Low,Tidal,D
Male,80,Yes,1.0,Executive,No,0.0,Low,Solar,D
Male,40,Yes,5.0,Engineer,No,14.0,Average,Hydro,A
Male,36,No,1.0,Artist,Yes,0.0,Low,Hydro,B
Female,31,Yes,4.0,Engineer,No,8.0,Low,Solar,D
Female,20,Yes,2.0,Engineer,No,1.0,Low,Hydro,D
Male,31,Yes,2.0,Executive,Yes,1.0,High,Solar,D
Male,50,Yes,5.0,Executive,Yes,0.0,High,Solar,C
Male,67,Yes,2.0,Lawyer,No,0.0,Low,Solar,D
Female,43,,1.0,Doctor,Yes,9.0,Average,Solar,C
Female,85,Yes,3.0,Lawyer,Yes,5.0,High,Solar,A
Female,65,Yes,3.0,Artist,Yes,1.0,Average,Biomass,C
Male,71,Yes,4.0,Executive,No,1.0,Average,Biomass,B
Female,20,No,6.0,Healthcare,No,1.0,Low,Hydro,D
Male,20,No,5.0,Healthcare,No,0.0,Low,Solar,D
Male,87,Yes,1.0,Artist,Yes,,Low,Solar,A
Female,37,Yes,2.0,Artist,Yes,4.0,Low,Not Interested,B
Male,59,Yes,2.0,Entertainment,No,1.0,Average,Not Interested,C
Female,29,No,4.0,Artist,Yes,3.0,Low,Biomass,D
Male,85,Yes,2.0,Executive,Yes,0.0,High,Solar,A
Female,72,Yes,2.0,Lawyer,Yes,1.0,High,Solar,C
Female,42,No,,Artist,Yes,0.0,Low,Solar,A
Female,45,Yes,2.0,Artist,Yes,9.0,Average,Solar,C
Male,59,Yes,4.0,Entertainment,Yes,1.0,Average,Solar,C
Male,19,No,5.0,Doctor,No,0.0,Low,Biomass,D
Female,47,Yes,3.0,Artist,Yes,0.0,Average,Solar,C
Female,73,Yes,2.0,Artist,Yes,0.0,High,Solar,C
Female,42,Yes,1.0,Artist,No,1.0,Low,Solar,A
Female,37,No,5.0,Doctor,Yes,7.0,Low,Biomass,A
Female,38,No,1.0,Artist,Yes,8.0,Low,Solar,B
Female,41,No,1.0,Artist,Yes,1.0,Low,Solar,A
Female,40,No,1.0,Entertainment,Yes,0.0,Low,Solar,A
Female,30,Yes,4.0,Entertainment,Yes,0.0,Low,Solar,D
Male,56,Yes,2.0,Artist,Yes,0.0,High,Solar,C
Female,65,Yes,2.0,Lawyer,Yes,1.0,High,Solar,C
Male,35,Yes,2.0,Artist,Yes,5.0,Average,Solar,C
Female,37,Yes,5.0,Engineer,No,0.0,Average,Hydro,B
Male,36,No,1.0,Entertainment,Yes,0.0,Low,Hydro,A
Female,26,,4.0,Homemaker,Yes,1.0,High,Biomass,D
Male,25,No,4.0,Executive,No,,Low,Solar,D
Male,30,No,4.0,Healthcare,No,0.0,Low,Geothermal,D
Male,37,Yes,2.0,Entertainment,Yes,,Average,Hydro,C
Male,30,No,3.0,Artist,No,0.0,Low,Solar,D
Male,46,Yes,4.0,Entertainment,Yes,1.0,Average,Not Interested,C
Female,38,No,1.0,Engineer,Yes,1.0,Low,Hydro,A
Female,40,No,1.0,Artist,Yes,,Low,Biomass,A
Female,31,No,1.0,Artist,Yes,5.0,Low,Solar,D
Male,45,Yes,5.0,Executive,Yes,4.0,High,Solar,C
Male,55,Yes,5.0,Engineer,No,1.0,Low,Solar,C
Female,51,Yes,1.0,Engineer,Yes,2.0,Low,Hydro,B
Female,29,No,7.0,Homemaker,Yes,5.0,Low,Solar,D
Female,74,Yes,2.0,Artist,Yes,1.0,High,Solar,C
Male,69,Yes,3.0,Entertainment,No,1.0,Average,Solar,B
Female,28,No,5.0,Doctor,No,,Low,Biomass,D
Male,41,Yes,,Executive,Yes,0.0,Average,Hydro,C
Male,29,,3.0,Healthcare,No,1.0,Low,Solar,D
Male,39,Yes,1.0,Artist,Yes,0.0,Low,Solar,A
Female,74,Yes,3.0,Entertainment,No,,High,Solar,B
Female,59,No,1.0,Artist,Yes,4.0,Low,Solar,C
Male,27,No,3.0,Healthcare,No,1.0,Low,Biomass,D
Male,33,No,1.0,Artist,No,0.0,Low,Hydro,A
Male,31,No,2.0,Entertainment,No,9.0,Low,Biomass,D
Male,46,Yes,3.0,Artist,No,0.0,Average,Solar,C
Female,63,Yes,2.0,Artist,Yes,0.0,Low,Solar,C
Male,22,No,4.0,Healthcare,No,1.0,Low,Solar,D
Female,53,No,5.0,Engineer,Yes,1.0,Low,Solar,C
Male,59,Yes,1.0,Entertainment,No,1.0,Low,Biomass,A
Male,84,Yes,2.0,Lawyer,Yes,,Low,Biomass,A
Male,63,Yes,4.0,Artist,Yes,1.0,Average,Solar,C
Male,35,Yes,1.0,Artist,Yes,8.0,Low,Solar,A
Male,21,No,4.0,Healthcare,No,1.0,Low,Solar,D
Male,67,Yes,2.0,Lawyer,No,0.0,High,Solar,B
Female,41,Yes,3.0,Artist,Yes,1.0,Average,Hydro,C
Female,27,No,8.0,Artist,Yes,0.0,Low,Biomass,D
Female,53,Yes,2.0,Artist,Yes,1.0,Average,Not Interested,C
Female,33,No,8.0,Healthcare,Yes,4.0,Low,Geothermal,D
Female,32,No,4.0,Doctor,No,0.0,Low,Solar,D
Male,59,Yes,2.0,,No,5.0,High,Solar,C
Female,50,Yes,5.0,Artist,Yes,1.0,High,Solar,C
Female,50,Yes,4.0,Artist,Yes,1.0,Average,Not Interested,C
Female,41,Yes,2.0,Healthcare,Yes,1.0,Average,Wind,C
Female,71,Yes,1.0,Lawyer,,1.0,Low,Solar,B
Female,33,No,6.0,Healthcare,Yes,1.0,Low,Wind,D
Female,46,Yes,2.0,Artist,Yes,,Average,Wind,C
Female,78,No,3.0,Lawyer,Yes,1.0,Low,Solar,A
Female,69,Yes,2.0,Lawyer,No,,High,Hydro,B
Female,40,No,1.0,Healthcare,Yes,8.0,Low,Not Interested,B
Male,43,Yes,3.0,Executive,Yes,2.0,High,Solar,B
Male,36,Yes,3.0,Artist,Yes,0.0,High,Solar,C
Male,35,Yes,2.0,Entertainment,Yes,1.0,Average,Biomass,C
Male,30,No,4.0,Healthcare,No,0.0,Low,Wind,D
Male,47,Yes,2.0,Entertainment,No,3.0,Average,Solar,C
Male,69,Yes,1.0,Artist,No,0.0,Low,Solar,A
Male,41,Yes,5.0,Entertainment,Yes,,Low,Wind,A
Male,33,Yes,6.0,Executive,No,4.0,Low,Wind,D
Male,27,No,5.0,Healthcare,Yes,6.0,Low,Biomass,D
Male,38,Yes,2.0,Engineer,Yes,6.0,Low,Wind,B
Male,35,Yes,4.0,Artist,Yes,,Average,Wind,C
Male,27,Yes,2.0,Artist,Yes,10.0,Low,Wind,D
Female,51,Yes,,Homemaker,Yes,9.0,Low,Wind,A
Female,52,Yes,1.0,Engineer,Yes,4.0,Low,Wind,A
Male,53,No,1.0,Doctor,Yes,0.0,Low,Solar,A
Male,43,Yes,2.0,Artist,Yes,8.0,Average,Solar,A
Male,42,Yes,2.0,Doctor,Yes,8.0,Low,Solar,A
Male,36,No,1.0,Doctor,Yes,9.0,Low,Solar,A
Male,36,No,2.0,Artist,Yes,14.0,Low,Solar,A
Female,40,No,1.0,Healthcare,Yes,1.0,Low,Solar,A
Male,47,Yes,3.0,Entertainment,Yes,2.0,Average,Solar,C
Male,30,No,2.0,Doctor,No,1.0,Low,Hydro,A
Female,53,Yes,,Artist,Yes,,Low,Wind,C
Male,45,Yes,2.0,Artist,Yes,5.0,Average,Solar,C
Male,33,No,5.0,Healthcare,Yes,0.0,Low,Solar,D
Female,40,No,2.0,Artist,Yes,8.0,Low,Solar,B
Female,36,Yes,1.0,Marketing,Yes,5.0,Low,Solar,B
Male,32,No,4.0,Engineer,No,0.0,Low,Solar,D
Female,51,Yes,2.0,Artist,Yes,0.0,Low,Solar,C
Female,49,No,1.0,Artist,Yes,0.0,Low,Solar,B
Male,81,Yes,,Lawyer,No,1.0,Low,Solar,D
Male,72,Yes,4.0,Artist,Yes,1.0,Average,Solar,C
Female,70,No,2.0,Artist,Yes,0.0,Low,Solar,C
Male,21,No,3.0,Healthcare,No,0.0,Low,Biomass,D
Male,21,No,5.0,Healthcare,No,1.0,Low,Hydro,D
Female,41,Yes,4.0,Entertainment,No,4.0,Average,Hydro,A
Female,49,No,1.0,Engineer,No,12.0,Low,Hydro,A
Female,51,No,1.0,Entertainment,No,0.0,Low,Hydro,A
Male,28,Yes,5.0,Healthcare,No,0.0,Average,Hydro,D
Male,37,No,2.0,Healthcare,Yes,5.0,Low,Wind,B
Female,63,Yes,3.0,Artist,,1.0,Average,Wind,C
Male,19,No,4.0,Healthcare,No,8.0,Low,Wind,D
Female,32,No,3.0,Healthcare,No,,Low,Hydro,D
Female,51,Yes,1.0,Artist,No,6.0,Low,Solar,C
Male,26,Yes,2.0,Entertainment,No,3.0,Low,Hydro,D
Male,61,Yes,1.0,Artist,No,0.0,Low,Solar,B
Female,51,Yes,4.0,Artist,Yes,0.0,Average,Solar,C
Female,45,Yes,3.0,Artist,Yes,0.0,Average,Solar,C
Male,29,Yes,2.0,Entertainment,Yes,1.0,High,Wind,D
Male,47,Yes,5.0,,No,0.0,Low,Wind,C
Male,25,No,2.0,Doctor,Yes,1.0,Low,Wind,D
Male,40,No,5.0,Marketing,No,0.0,Low,Hydro,A
Male,45,No,1.0,,Yes,1.0,Low,Hydro,B
Male,32,Yes,2.0,Entertainment,Yes,1.0,Average,Hydro,A
Male,38,Yes,3.0,Artist,Yes,0.0,Low,Tidal,C
Female,38,No,2.0,Artist,Yes,8.0,Low,Wind,B
Female,48,Yes,3.0,Engineer,Yes,7.0,Low,Wind,C
Female,71,No,1.0,Doctor,Yes,0.0,Low,Solar,B
Female,46,Yes,3.0,Artist,Yes,3.0,Low,Solar,C
Female,46,Yes,2.0,Artist,Yes,9.0,Low,Solar,C
Female,49,Yes,2.0,Artist,Yes,7.0,Low,Solar,C
Male,43,Yes,3.0,Entertainment,No,0.0,Low,Hydro,A
Female,38,No,4.0,Artist,Yes,6.0,Low,Hydro,B
Male,25,No,4.0,Healthcare,Yes,8.0,Low,Solar,D
Female,46,Yes,4.0,Engineer,Yes,0.0,Low,Tidal,C
Female,28,No,3.0,Engineer,Yes,9.0,Low,Solar,D
Female,41,No,4.0,Entertainment,Yes,5.0,Low,Solar,D
Female,32,No,5.0,Artist,Yes,9.0,Low,Solar,D
Female,21,No,4.0,Healthcare,No,0.0,Low,Wind,D
Male,22,No,6.0,Healthcare,No,1.0,Low,Hydro,D
Male,27,No,5.0,Healthcare,No,0.0,Low,Hydro,D
Male,40,Yes,2.0,Artist,Yes,0.0,Average,Biomass,C
Female,68,Yes,1.0,Engineer,No,0.0,Low,Hydro,A
Female,25,No,7.0,Homemaker,No,1.0,Low,Hydro,D
Male,28,No,4.0,Healthcare,No,1.0,Low,Hydro,D
Male,28,No,8.0,Marketing,No,2.0,Low,Hydro,D
Male,27,No,3.0,Entertainment,No,1.0,Low,Hydro,D
Male,67,Yes,4.0,Entertainment,No,5.0,Average,Hydro,C
Male,46,Yes,9.0,Executive,No,4.0,Low,Hydro,B
Female,33,No,4.0,Entertainment,No,8.0,Low,Hydro,D
Female,40,Yes,3.0,Doctor,Yes,6.0,Average,Hydro,C
Female,48,Yes,7.0,,No,5.0,Average,Hydro,C
Male,42,Yes,5.0,Executive,No,0.0,High,Hydro,B
Male,56,No,1.0,,Yes,1.0,Low,Solar,C
Female,51,No,1.0,Engineer,Yes,3.0,Low,Solar,A
Female,27,No,1.0,Healthcare,Yes,0.0,Low,Not Interested,D
Female,25,No,3.0,Doctor,Yes,7.0,Low,Hydro,D
Female,51,Yes,2.0,Artist,No,9.0,High,Hydro,B
Female,26,Yes,2.0,Healthcare,Yes,,Average,Solar,D
Female,35,No,1.0,Doctor,Yes,0.0,Low,Solar,B
Female,25,,3.0,Doctor,Yes,1.0,Low,Solar,D
Male,30,No,3.0,Healthcare,No,6.0,Low,Solar,D
Female,41,No,1.0,Healthcare,Yes,9.0,Low,Solar,A
Male,42,Yes,3.0,Artist,Yes,6.0,Low,Solar,A
Female,40,Yes,5.0,Artist,Yes,8.0,High,Solar,C
Male,36,No,1.0,Entertainment,Yes,13.0,Low,Solar,A
Female,39,No,1.0,Artist,Yes,9.0,Low,Solar,B
Male,40,Yes,3.0,Executive,Yes,7.0,High,Solar,C
Female,40,Yes,2.0,Engineer,Yes,1.0,Average,Solar,C
Male,28,No,6.0,Artist,Yes,9.0,Low,Solar,D
Female,31,No,,Marketing,Yes,8.0,Low,Tidal,D
Male,41,No,1.0,Artist,Yes,4.0,Low,Solar,A
Female,28,No,5.0,Engineer,Yes,9.0,Low,Solar,D
Male,30,No,1.0,Healthcare,Yes,1.0,Low,Solar,D
Female,30,No,1.0,Healthcare,Yes,1.0,Low,Solar,D
Female,38,No,2.0,Artist,Yes,9.0,Low,Solar,A
Male,43,Yes,1.0,Artist,Yes,7.0,Low,Not Interested,A
Male,29,No,1.0,Entertainment,Yes,9.0,Low,Solar,D
Female,30,No,3.0,Healthcare,Yes,9.0,Low,Solar,D
Male,27,Yes,2.0,Healthcare,Yes,0.0,Low,Solar,D
Female,48,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
Female,51,No,1.0,Artist,Yes,1.0,Low,Solar,B
Female,48,No,1.0,Marketing,Yes,0.0,Low,Solar,B
Female,28,No,1.0,Marketing,Yes,9.0,Low,Solar,D
Female,40,No,1.0,Artist,Yes,3.0,Low,Solar,A
Male,51,Yes,2.0,Artist,Yes,1.0,Low,Solar,B
Female,36,Yes,2.0,Marketing,No,8.0,Low,Solar,A
Female,51,No,1.0,Marketing,Yes,9.0,Low,Solar,A
Male,45,Yes,4.0,Executive,Yes,5.0,High,Hydro,C
Male,40,No,1.0,Artist,Yes,8.0,Low,Solar,A
Male,40,No,1.0,Artist,Yes,0.0,Low,Not Interested,A
Male,41,Yes,2.0,Artist,Yes,2.0,Low,Solar,C
Male,43,Yes,4.0,Entertainment,Yes,0.0,Average,Solar,B
Male,21,,3.0,Healthcare,No,1.0,Low,Solar,D
Male,23,No,4.0,Healthcare,No,1.0,Low,Solar,D
Female,31,No,3.0,Doctor,No,0.0,Low,Solar,D
Female,42,Yes,2.0,Entertainment,Yes,6.0,Low,Solar,A
Male,61,Yes,1.0,Artist,No,0.0,Low,Not Interested,B
Female,45,Yes,1.0,Homemaker,Yes,0.0,Low,Wind,B
Female,63,Yes,1.0,Artist,Yes,5.0,Low,Wind,C
Male,86,Yes,1.0,Lawyer,No,0.0,Low,Solar,A
Female,67,Yes,3.0,Engineer,No,,High,Not Interested,C
Male,71,Yes,3.0,Executive,No,,High,Not Interested,B
Female,43,Yes,2.0,Entertainment,No,14.0,Low,Wind,A
Male,28,,2.0,Entertainment,No,,Low,Solar,D
Male,47,Yes,2.0,Entertainment,No,0.0,Low,Solar,A
Female,53,Yes,4.0,Artist,Yes,0.0,Average,Solar,C
Female,36,Yes,2.0,Entertainment,No,1.0,Average,Hydro,A
Male,35,Yes,,Entertainment,No,1.0,Low,Hydro,A
Female,48,Yes,4.0,Artist,Yes,1.0,High,,C
Female,60,Yes,3.0,Artist,Yes,3.0,Low,Hydro,C
Female,45,Yes,1.0,Executive,No,,Low,Solar,B
Female,42,Yes,2.0,Engineer,No,0.0,Low,Solar,A
Female,89,Yes,1.0,Lawyer,Yes,1.0,Low,Solar,A
Female,23,No,2.0,Marketing,No,4.0,Low,Wind,D
Male,46,Yes,1.0,Homemaker,Yes,11.0,Low,Wind,C
Male,22,No,4.0,,No,8.0,Low,Hydro,D
Female,30,No,7.0,Healthcare,No,0.0,Low,Solar,D
Male,58,Yes,,Entertainment,Yes,0.0,Low,Solar,C
Male,73,Yes,4.0,Artist,Yes,0.0,Average,Solar,C
Female,71,Yes,1.0,Lawyer,Yes,0.0,Low,Solar,C
Female,35,Yes,5.0,Engineer,No,0.0,Low,Solar,D
Male,52,Yes,4.0,Entertainment,Yes,1.0,Average,Solar,C
Male,84,Yes,2.0,Lawyer,Yes,0.0,Low,Solar,A
Male,47,Yes,5.0,Entertainment,Yes,1.0,Average,Solar,C
Male,39,Yes,2.0,Executive,No,0.0,Low,Solar,B
Female,40,Yes,3.0,Engineer,No,0.0,Low,Hydro,A
Female,46,No,1.0,Artist,Yes,1.0,Low,Solar,B
Male,40,No,2.0,Artist,Yes,3.0,Low,Solar,A
Female,27,No,6.0,Artist,No,1.0,Low,Solar,D
Female,23,No,4.0,Healthcare,No,4.0,Low,Not Interested,D
Female,21,No,2.0,Artist,Yes,1.0,Low,Solar,D
Male,70,Yes,2.0,Lawyer,No,2.0,High,Solar,A
Male,28,Yes,2.0,Entertainment,Yes,1.0,Low,Solar,D
Female,58,Yes,4.0,Homemaker,Yes,1.0,Low,Solar,C
Female,27,Yes,2.0,Entertainment,Yes,0.0,Average,Solar,A
Female,49,Yes,5.0,Engineer,No,0.0,Average,,C
Female,37,Yes,3.0,Engineer,No,8.0,Average,Solar,C
Male,39,Yes,4.0,Entertainment,No,1.0,Average,Solar,A
Female,28,No,4.0,Doctor,No,2.0,Low,Solar,D
Male,73,Yes,2.0,Entertainment,No,0.0,Average,Solar,C
Female,51,Yes,5.0,Artist,Yes,1.0,Average,Wind,C
Female,48,Yes,3.0,Doctor,Yes,8.0,Average,Biomass,C
Male,72,Yes,,Homemaker,Yes,9.0,Low,,C
Male,47,Yes,,Artist,No,1.0,Average,Solar,C
Female,67,Yes,1.0,Doctor,Yes,0.0,Low,Hydro,B
Male,77,Yes,2.0,Lawyer,Yes,0.0,High,Hydro,A
Male,46,Yes,3.0,Artist,Yes,3.0,Average,Solar,C
Female,52,Yes,4.0,Artist,Yes,1.0,Average,Solar,C
Male,67,Yes,1.0,Lawyer,No,1.0,Low,Solar,A
Male,62,Yes,4.0,Doctor,Yes,0.0,Average,Solar,C
Male,45,Yes,3.0,Doctor,Yes,8.0,Average,Hydro,C
Male,40,Yes,5.0,Doctor,Yes,1.0,Average,Hydro,B
Female,60,Yes,2.0,Artist,Yes,4.0,Average,Wind,C
